date,기후스트레스:서울특별시,기후스트레스:경기도,기후스트레스:강원도,기후스트레스:경상남도,기후스트레스:경상북도,기후스트레스:광주광역시,기후스트레스:대구광역시,기후스트레스:대전광역시,기후스트레스:부산광역시,기후스트레스:세종특별자치시,기후스트레스:울산광역시,기후스트레스:인천광역시,기후스트레스:전라남도,기후스트레스:전라북도,기후스트레스:제주도,기후스트레스:충청남도,기후스트레스:충청북도,사회스트레스:서울특별시,사회스트레스:부산광역시,사회스트레스:대구광역시,사회스트레스:인천광역시,사회스트레스:광주광역시,사회스트레스:대전광역시,사회스트레스:울산광역시,사회스트레스:세종특별자치시,사회스트레스:경기도,사회스트레스:강원도,사회스트레스:충청북도,사회스트레스:충청남도,사회스트레스:전라북도,사회스트레스:전라남도,사회스트레스:경상북도,사회스트레스:경상남도,사회스트레스:제주도,neg_emotion_lag1,social_conflict_lag3,social_conflict_lag6,금융스트레스
2017-11-10,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0.210452809,0.32695717,0.526883289,0.450130144,0.20577648,0.261588386,0.445689748,0.499406546,0.207078933,0.558498709,0.392654536,0.205366108,0.780270442,0.294249976,0.459938008,0.381670741,0.533849663,0.48206,0.15245,0.09893,3.5
2017-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.210702226,0.327748037,0.526907425,0.450225355,0.20594826,0.261827681,0.446154129,0.49951804,0.206839679,0.558828602,0.392385134,0.205421035,0.78098932,0.293883731,0.460103182,0.381662643,0.534574442,0.43765,0.13661,0.13062,1
2017-11-12,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.210954435,0.3285417,0.526931293,0.450320438,0.206122583,0.262065989,0.446618036,0.499625079,0.206604052,0.559152725,0.392121685,0.205476079,0.781696089,0.293517225,0.460267103,0.381652282,0.535290656,0.35855,0.13374,0.14696,1
2017-11-13,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.21120943,0.329338147,0.526954908,0.450415386,0.206299449,0.262303298,0.447081457,0.499727634,0.206372077,0.55947105,0.391864224,0.205531238,0.782390679,0.293150463,0.460429769,0.381639652,0.535998241,0.44114,0.10766,0.15245,1.5
2017-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211467207,0.330137367,0.526978282,0.450510192,0.20647886,0.262539596,0.489107875,0.499825677,0.206143782,0.559783552,0.391612789,0.205586509,0.783073016,0.292783453,0.460591175,0.381624747,0.536697137,0.50414,0.09144,0.13661,1.5
2017-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211727759,0.33093935,0.527001428,0.450604849,0.206660817,0.262774871,0.464641455,0.499919179,0.205919191,0.560090203,0.391367417,0.205641889,0.783743029,0.292416202,0.460751319,0.381607564,0.53738728,0.4858,0.1275,0.13374,1.5
2017-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211991082,0.331744084,0.527024359,0.450699349,0.206845322,0.26300911,0.456790667,0.500008113,0.205698332,0.560390976,0.391128145,0.205697375,0.784400644,0.292048717,0.460910196,0.381588096,0.538068609,0.75117,0.14309,0.10766,0
2017-11-17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.212257171,0.332551558,0.527047087,0.450793687,0.207032374,0.263242302,0.448930119,0.500092449,0.205481231,0.560685845,0.390895009,0.205752965,0.785045791,0.291681006,0.461067805,0.381566338,0.538741061,0.52311,0.14147,0.09144,2.5
2017-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21252602,0.333361761,0.527069626,0.450887855,0.207221976,0.263474434,0.449390985,0.500172159,0.205267914,0.560974783,0.390668046,0.205808656,0.785678396,0.291313074,0.46122414,0.381542286,0.539404576,0.43291,0.12425,0.1275,0
2017-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212797624,0.334174681,0.527091989,0.450981845,0.207414128,0.263705495,0.449851312,0.500247215,0.205058408,0.561257762,0.390447294,0.205864445,0.786298388,0.290944929,0.4613792,0.381515933,0.54005909,0.35868,0.12463,0.14309,0
2017-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.213071978,0.334990309,0.527114189,0.451075652,0.207608832,0.263935473,0.450311092,0.500317588,0.204852739,0.561534757,0.390232789,0.205920329,0.786905693,0.290576578,0.46153298,0.381487275,0.540704542,0.42792,0.10043,0.14147,2.5
2017-11-21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.213349076,0.335808632,0.527136237,0.451169269,0.207806088,0.264164354,0.450770317,0.500383249,0.204650933,0.56180574,0.390024567,0.205976306,0.78750024,0.290208028,0.461685477,0.381456306,0.541340869,0.49391,0.10691,0.12425,1
2017-11-22,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.213628913,0.336629639,0.527158148,0.451262687,0.208005898,0.264392129,0.451228977,0.500444171,0.204453017,0.562070685,0.389822667,0.206032373,0.788081957,0.289839286,0.461836687,0.381423022,0.54196801,0.47433,0.11066,0.12463,0
2017-11-23,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.213911485,0.33745332,0.527179935,0.451355901,0.208208263,0.264618783,0.451687064,0.500500325,0.204259017,0.562329565,0.389627124,0.206088527,0.788650772,0.289470359,0.461986608,0.381387416,0.542585903,0.46859,0.13735,0.10043,2.5
2017-11-24,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.214196785,0.338279663,0.527201609,0.451448903,0.208413184,0.264844306,0.452144568,0.500551682,0.204068959,0.562582353,0.389437976,0.206144765,0.789206611,0.289101254,0.462135236,0.381349484,0.543194486,0.45873,0.15881,0.10691,1
2017-11-25,1,1,0,0,0,1,0,2,0,2,0,1,1,1,0,1,0,0.214484809,0.339108658,0.527223184,0.451541687,0.208620661,0.265068685,0.452601481,0.500598215,0.20388287,0.562829021,0.389255259,0.206201085,0.789749403,0.288731978,0.462282568,0.381309221,0.543793696,0.42106,0.14684,0.11066,0
2017-11-26,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0.214775551,0.339940293,0.527244674,0.451634245,0.208830697,0.265291908,0.453057794,0.500639893,0.203700776,0.563069545,0.38907901,0.206257484,0.790279075,0.288362538,0.462428599,0.381266621,0.544383472,0.37652,0.12139,0.13735,0
2017-11-27,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0.215069006,0.340774556,0.52726609,0.451726571,0.209043293,0.265513963,0.453513497,0.50067669,0.203522704,0.563303896,0.388909267,0.206313959,0.790795556,0.287992941,0.462573328,0.38122168,0.544963752,0.44763,0.09718,0.15881,2.5
2017-11-28,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.215365169,0.341611438,0.527287445,0.451818657,0.209258448,0.265734839,0.453968583,0.500708577,0.203348679,0.563532047,0.388746065,0.206370508,0.791298773,0.287623194,0.462716749,0.381174391,0.545534473,0.53109,0.12188,0.14684,0
2017-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.215664034,0.342450926,0.527308754,0.451910497,0.209476165,0.265954522,0.454423042,0.500735524,0.203178729,0.563753973,0.388589443,0.206427127,0.791788654,0.287253304,0.462858861,0.38112475,0.546095574,0.53296,0.15607,0.12139,2.5
2017-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215965597,0.34329301,0.527330028,0.452002084,0.209696445,0.266173001,0.454876865,0.500757504,0.203012879,0.563969646,0.388439436,0.206483814,0.792265126,0.286883278,0.462999659,0.381072751,0.546646992,0.49129,0.15981,0.09718,2.5
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.216269852,0.344137679,0.52735128,0.452093411,0.209919288,0.266390264,0.455330044,0.500774489,0.202851156,0.564179039,0.388296082,0.206540566,0.792728117,0.286513123,0.463139141,0.38101839,0.547188666,0.52011,0.16692,0.12188,1.5
2017-12-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.216576794,0.344984921,0.527372523,0.45218447,0.210144696,0.266606299,0.455782569,0.500786449,0.202693587,0.564382126,0.388159417,0.20659738,0.793177555,0.286142846,0.463277302,0.38096166,0.547720534,0.44863,0.16418,0.15607,0
2017-12-03,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0.216886418,0.345834726,0.527393771,0.452275256,0.21037267,0.266821094,0.456234432,0.500793357,0.202540196,0.564578879,0.388029479,0.206654255,0.793613368,0.285772454,0.46341414,0.380902557,0.548242533,0.4087,0.14297,0.15981,0
2017-12-04,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.217198718,0.346687082,0.527415036,0.45236576,0.210603211,0.267034636,0.456685623,0.500795183,0.202391012,0.564769273,0.387906304,0.206711186,0.794035484,0.285401954,0.46354965,0.380841076,0.548754602,0.46148,0.13261,0.16692,1
2017-12-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.217513689,0.347541978,0.527436331,0.452455977,0.21083632,0.267246914,0.457136134,0.5007919,0.20224606,0.56495328,0.38778993,0.206768171,0.79444383,0.285031353,0.463683831,0.380777212,0.549256678,0.52897,0.10916,0.16418,1
2017-12-06,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0.217831326,0.348399403,0.527457669,0.452545898,0.211071999,0.267457916,0.457585956,0.500783479,0.202105367,0.565130873,0.387680392,0.206825208,0.794838333,0.284660658,0.463816677,0.380710958,0.5497487,0.49928,0.126,0.14297,2.5
2017-12-07,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0.218151623,0.349259346,0.527479062,0.452635518,0.211310247,0.267667629,0.45803508,0.500769892,0.201968959,0.565302026,0.387577728,0.206882293,0.795218923,0.284289876,0.463948187,0.380642311,0.550230605,0.44725,0.13399,0.13261,1.5
2017-12-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.218474576,0.350121797,0.527500525,0.452724829,0.211551067,0.267876042,0.458483498,0.500751109,0.201836862,0.565466711,0.387481975,0.206939424,0.795585525,0.283919014,0.464078356,0.380571264,0.550702331,0.46385,0.12089,0.10916,1
2017-12-09,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0.218800179,0.350986742,0.527522068,0.452813824,0.21179446,0.268083142,0.458931199,0.500727103,0.201709103,0.565624903,0.387393169,0.206996599,0.795938069,0.283548079,0.464207181,0.380497812,0.551163818,0.44389,0.13062,0.126,1
2017-12-10,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0.219128428,0.351854173,0.527543707,0.452902497,0.212040426,0.268288918,0.459378176,0.500697846,0.201585708,0.565776573,0.387311348,0.207053814,0.796276482,0.283177078,0.464334658,0.380421951,0.551615001,0.39935,0.11066,0.13399,0
2017-12-11,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.219459315,0.352724077,0.527565453,0.45299084,0.212288967,0.268493357,0.45982442,0.500663308,0.201466703,0.565921697,0.387236549,0.207111066,0.796600692,0.282806018,0.464460785,0.380343675,0.55205582,0.44139,0.10816,0.12089,0
2017-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219792838,0.353596444,0.527587319,0.453078847,0.212540084,0.268696447,0.460269921,0.500623461,0.201352115,0.566060245,0.387168807,0.207168354,0.796910626,0.282434906,0.464585558,0.380262979,0.552486213,0.52386,0.10217,0.13062,2.5
2017-12-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220128989,0.354471262,0.527609318,0.45316651,0.212793777,0.268898176,0.460714671,0.500578278,0.201241971,0.566192193,0.387108161,0.207225673,0.797206212,0.282063749,0.464708974,0.380179857,0.552906117,0.47083,0.11253,0.11066,1
2017-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220467765,0.35534852,0.527631463,0.453253823,0.213050049,0.269098533,0.46115866,0.500527729,0.201136296,0.566317512,0.387054647,0.207283023,0.797487378,0.281692554,0.464831028,0.380094305,0.55331547,0.47607,0.10841,0.10816,2.5
2017-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220809159,0.356228208,0.527653768,0.453340778,0.2133089,0.269297505,0.461601881,0.500471785,0.201035116,0.566436177,0.387008301,0.207340398,0.797754052,0.281321328,0.464951719,0.380006317,0.553714211,0.44613,0.10479,0.10217,0
2017-12-16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.221153167,0.357110314,0.527676244,0.453427369,0.213570331,0.269495079,0.462044323,0.500410419,0.200938459,0.56654816,0.386969161,0.207397798,0.798006161,0.280950078,0.465071041,0.379915888,0.554102277,0.4097,0.11827,0.11253,0
2017-12-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.221499783,0.357994826,0.527698905,0.453513589,0.213834344,0.269691245,0.462485979,0.500343603,0.20084635,0.566653434,0.386937264,0.207455219,0.798243633,0.280578811,0.465188993,0.379823012,0.554479606,0.37003,0.09843,0.10841,1
2017-12-18,2,1,0,0,0,1,0,1,0,1,0,2,1,1,0,0,1,0.221849002,0.358881735,0.527721764,0.45359943,0.214100939,0.26988599,0.462926839,0.500271306,0.200758816,0.566751974,0.386912646,0.207512659,0.798466396,0.280207534,0.46530557,0.379727685,0.554846137,0.40222,0.08483,0.10479,2.5
2017-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.222200819,0.359771028,0.527744833,0.453684887,0.214370117,0.270079302,0.463366894,0.500193502,0.200675884,0.566843751,0.386895345,0.207570114,0.798674377,0.279836254,0.46542077,0.379629902,0.555201807,0.81192,0.06237,0.11827,2.5
2017-12-20,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.222555228,0.360662695,0.527768126,0.453769951,0.214641881,0.270271168,0.463806136,0.500110162,0.200597579,0.56692874,0.386885397,0.207627582,0.798867505,0.279464978,0.465534588,0.379529656,0.555546554,32.05771,0.08733,0.09843,2.5
2017-12-21,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.222912225,0.361556724,0.527791655,0.453854616,0.21491623,0.270461578,0.464244555,0.500021257,0.200523928,0.567006913,0.386882838,0.20768506,0.799045707,0.279093713,0.465647022,0.379426944,0.555880317,2.08434,0.09069,0.08483,2.5
2017-12-22,0,1,0,0,0,0,0,1,0,1,0,2,1,2,0,1,1,0.223271803,0.362453105,0.527815434,0.453938876,0.215193166,0.270650518,0.464682143,0.499926759,0.200454957,0.567078243,0.386887707,0.207742546,0.799208911,0.278722466,0.465758067,0.379321759,0.556203033,1.58755,0.09556,0.06237,1
2017-12-23,1,1,0,1,0,1,0,1,0,1,0,1,2,1,0,1,1,0.223633959,0.363351827,0.527839475,0.454022722,0.21547269,0.270837977,0.465118891,0.499826639,0.200390693,0.567142704,0.38690004,0.207800036,0.799357044,0.278351244,0.465867722,0.379214096,0.55651464,1.11721,0.10479,0.08733,0
2017-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0.223998686,0.364252877,0.527863791,0.454106149,0.215754803,0.271023942,0.465554789,0.499720868,0.200331163,0.567200269,0.386919873,0.207857529,0.799490035,0.277980054,0.465975981,0.379103951,0.556815077,0.91772,0.07997,0.09069,1
2017-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224365979,0.365156246,0.527888395,0.454189149,0.216039506,0.271208402,0.46598983,0.49960942,0.200276391,0.567250912,0.386947244,0.20791502,0.799607811,0.277608903,0.466082843,0.378991317,0.557104281,0.73882,0.06549,0.09556,0
2017-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224735834,0.366061922,0.527913299,0.454271715,0.216326801,0.271391345,0.466424004,0.499492264,0.200226405,0.567294605,0.386982189,0.207972508,0.799710299,0.277237798,0.466188303,0.378876191,0.55738219,0.74979,0.05514,0.10479,1.5
2017-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225108244,0.366969894,0.527938518,0.454353841,0.216616688,0.271572758,0.466857302,0.499369373,0.200181231,0.567331321,0.387024745,0.20802999,0.799797428,0.276866747,0.466292358,0.378758566,0.557648742,0.77437,0.04578,0.07997,1
2017-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.225483205,0.36788015,0.527964063,0.454435519,0.216909169,0.271752629,0.467289716,0.499240718,0.200140896,0.567361034,0.38707495,0.208087463,0.799869126,0.276495755,0.466395005,0.378638437,0.557903875,0.67194,0.05439,0.06549,1
2017-12-29,0,1,0,0,0,1,0,1,0,1,0,1,1,2,0,2,2,0.225860711,0.368792681,0.527989948,0.454516743,0.217204244,0.271930947,0.467721236,0.499106271,0.200105426,0.567383717,0.38713284,0.208144924,0.799925319,0.27612483,0.46649624,0.3785158,0.558147528,0.61406,0.08521,0.05514,1
2017-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.226240758,0.369707474,0.528016186,0.454597505,0.217501915,0.272107699,0.468151853,0.498966003,0.200074846,0.567399343,0.387198451,0.20820237,0.799965936,0.275753979,0.46659606,0.378390648,0.558379638,0.55068,0.06849,0.04578,1
2017-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226623339,0.370624518,0.528042789,0.454677798,0.217802183,0.272282873,0.468581559,0.498819885,0.200049184,0.567407886,0.387271821,0.2082598,0.799990905,0.275383209,0.466694462,0.378262977,0.558600143,0.52074,0.063,0.05439,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.227105122,0.371773973,0.528076576,0.454777496,0.218181172,0.272499604,0.469117397,0.498628969,0.200024062,0.567408562,0.387374501,0.208331558,0.8,0.274919872,0.466815464,0.378099837,0.55885936,0.46085,0.06113,0.08521,1
2018-01-02,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.227493388,0.37269604,0.528104045,0.454856712,0.218487283,0.272671188,0.46954502,0.498469599,0.200009553,0.567401078,0.38746545,0.208388939,0.799989519,0.27454931,0.466910661,0.377966483,0.559053547,0.62316,0.0615,0.06849,0
2018-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227884173,0.373620302,0.528131902,0.454935444,0.218795975,0.272841175,0.4699717,0.498304359,0.2,0.567386484,0.387564193,0.2084463,0.799963294,0.274178852,0.46700443,0.377830613,0.559236047,0.74281,0.04503,0.063,1
2018-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.228277473,0.374546728,0.528160141,0.455013693,0.219107227,0.273009572,0.470397425,0.498133291,0.210595842,0.567364814,0.387670683,0.208503644,0.799921394,0.273808505,0.467096767,0.377692246,0.559406917,0.67132,0.0489,0.06113,1.5
2018-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.228673283,0.375475286,0.528188755,0.455091459,0.219421022,0.273176387,0.470822184,0.49795644,0.204235866,0.567336099,0.387784873,0.208560973,0.799863887,0.273438276,0.467187668,0.377551397,0.559566214,0.59921,0.05988,0.0615,1
2018-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.229071599,0.376405947,0.528217738,0.455168744,0.219737339,0.273341628,0.471245965,0.497773848,0.20212101,0.567300375,0.387906716,0.208618291,0.79979084,0.273068172,0.467277132,0.377408084,0.559713995,0.57937,0.06549,0.04503,0
2018-01-07,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.229472417,0.377338677,0.528247084,0.455245547,0.220056159,0.273505302,0.471668757,0.497585558,0.200010922,0.567257673,0.388036164,0.208675602,0.799702321,0.272698201,0.467365154,0.377262322,0.559850316,0.52211,0.06,0.0489,1
2018-01-08,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.229875733,0.378273447,0.528276787,0.455321869,0.220377463,0.273667418,0.472090548,0.497391615,0.200025831,0.567208029,0.388173171,0.208732907,0.799598399,0.272328369,0.467451733,0.377114129,0.559975236,0.55841,0.05826,0.05988,2
2018-01-09,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0.230281543,0.379210225,0.528306839,0.455397711,0.220701233,0.273827982,0.472511326,0.49719206,0.200045568,0.567151476,0.388317688,0.20879021,0.79947914,0.271958683,0.467536864,0.376963521,0.560088812,0.62254,0.04778,0.06549,3.5
2018-01-10,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.230689843,0.380148979,0.528337235,0.455473073,0.221027448,0.273987003,0.47293108,0.496986936,0.200070114,0.567088046,0.38846967,0.208847515,0.799344613,0.271589152,0.467620546,0.376810514,0.560191099,0.64537,0.07186,0.06,1.5
2018-01-11,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.231100628,0.381089678,0.528367969,0.455547956,0.22135609,0.274144488,0.473349798,0.496776288,0.200099447,0.567017773,0.388629068,0.208904823,0.799194885,0.271219781,0.467702775,0.376655126,0.560282156,0.61892,0.0867,0.05826,2.5
2018-01-12,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0.231513893,0.382032291,0.528399034,0.45562236,0.221687139,0.274300445,0.473767469,0.496560158,0.200133546,0.566940691,0.388795835,0.208962139,0.799030026,0.270850578,0.467783548,0.376497372,0.56036204,0.57912,0.0761,0.04778,0
2018-01-13,1,2,1,0,0,1,0,2,0,2,0,2,1,2,0,2,2,0.231929636,0.382976787,0.528430423,0.455696285,0.222020576,0.274454882,0.474184081,0.49633859,0.20017239,0.566856834,0.388969924,0.209019466,0.798850101,0.27048155,0.467862861,0.37633727,0.560430807,0.5538,0.07572,0.07186,0
2018-01-14,1,1,0,2,0,1,0,1,0,1,0,2,1,1,0,1,1,0.232347852,0.383923135,0.52846213,0.455769733,0.222356382,0.274607806,0.474599621,0.496111626,0.200215957,0.566766234,0.389151288,0.209076806,0.79865518,0.270112704,0.467940713,0.376174835,0.560488515,0.47832,0.0736,0.0867,1
2018-01-15,0,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,0.232768536,0.384871303,0.52849415,0.483282931,0.222694538,0.274759224,0.47501408,0.49587931,0.200264227,0.566668926,0.38933988,0.209134162,0.79844533,0.269744047,0.468017101,0.376010085,0.560535221,0.53147,0.07373,0.0761,1
2018-01-16,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.233191684,0.38582126,0.528526475,0.466892738,0.223035025,0.274909146,0.475427444,0.495641684,0.200317178,0.566564942,0.389535652,0.209191538,0.798220619,0.269375587,0.46809202,0.375843036,0.560570982,0.62429,0.0595,0.07572,2
2018-01-17,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0.233617292,0.386772974,0.5285591,0.461476705,0.223377822,0.275057577,0.475839703,0.495398793,0.200374789,0.566454317,0.389738557,0.209248937,0.797981115,0.269007331,0.468165469,0.375673704,0.560595854,0.63452,0.061,0.0736,3.5
2018-01-18,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0.234045357,0.387726416,0.528592017,0.456058756,0.223722913,0.275204526,0.476250845,0.495150678,0.20043704,0.566337083,0.389948548,0.209306362,0.797726885,0.268639284,0.468237443,0.375502107,0.560609896,0.64587,0.07323,0.07373,1
2018-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234475873,0.388681552,0.528625221,0.456129823,0.224070276,0.275350001,0.476660858,0.494897384,0.200503909,0.566213274,0.390165578,0.209363815,0.797457998,0.268271456,0.468307941,0.37532826,0.560613164,0.60445,0.0731,0.0595,0
2018-01-20,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.234908836,0.389638352,0.528658706,0.456200414,0.224419892,0.275494009,0.47706973,0.494638953,0.200575376,0.566082924,0.390389599,0.209421301,0.797174521,0.267903852,0.468376959,0.375152181,0.560605716,0.54207,0.07423,0.061,0
2018-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235344243,0.390596786,0.528692464,0.456270532,0.224771744,0.275636558,0.477477451,0.494375429,0.200651418,0.565946066,0.390620564,0.209478821,0.796876523,0.267536481,0.468444495,0.374973886,0.560587607,0.5014,0.06724,0.07323,1
2018-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.235782089,0.39155682,0.52872649,0.456340176,0.225125811,0.275777656,0.477884008,0.494106855,0.200732015,0.565802734,0.390858426,0.209536379,0.79656407,0.267169348,0.468510545,0.374793391,0.560558897,0.60083,0.06337,0.0731,3.5
2018-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236222369,0.392518425,0.528760777,0.456409347,0.225482074,0.27591731,0.478289389,0.493833273,0.200817146,0.565652961,0.391103137,0.209593979,0.796237232,0.266802461,0.468575106,0.374610714,0.56051964,1.56846,0.05601,0.07423,1
2018-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.236665081,0.393481569,0.528795319,0.456478046,0.225840514,0.276055528,0.478693584,0.493554727,0.20090679,0.56549678,0.391354651,0.209651623,0.795896075,0.266435828,0.468638175,0.37442587,0.560469896,0.91759,0.05751,0.06724,0
2018-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.237110219,0.394446221,0.52883011,0.456546272,0.226201112,0.276192317,0.47909658,0.493271261,0.201000925,0.565334225,0.39161292,0.209709314,0.795540668,0.266069455,0.468699749,0.374238876,0.56040972,0.74418,0.06462,0.06337,2
2018-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237557779,0.395412349,0.528865143,0.456614027,0.226563848,0.276327686,0.479498366,0.492982917,0.201099531,0.56516533,0.391877897,0.209767056,0.795171079,0.26570335,0.468759826,0.374049749,0.56033917,0.67194,0.06562,0.05601,1
2018-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238007758,0.396379922,0.528900412,0.45668131,0.226928704,0.276461641,0.47989893,0.492689738,0.201202586,0.564990127,0.392149535,0.209824851,0.794787375,0.265337519,0.468818403,0.373858505,0.560258303,0.62441,0.0751,0.05751,0
2018-01-28,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.23846015,0.397348909,0.528935911,0.456748123,0.22729566,0.276594192,0.480298261,0.492391768,0.20131007,0.564808651,0.392427786,0.209882703,0.794389624,0.26497197,0.468875475,0.373665162,0.560167176,0.53608,0.07622,0.06462,0
2018-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238914952,0.398319279,0.528971632,0.456814467,0.227664697,0.276725344,0.480696347,0.49208905,0.201421961,0.564620935,0.392712603,0.209940614,0.793977895,0.26460671,0.468931041,0.373469734,0.560065846,0.58162,0.06125,0.06562,2
2018-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.239372159,0.399291001,0.529007571,0.45688034,0.228035795,0.276855107,0.481093176,0.491781626,0.201538238,0.564427013,0.39300394,0.209998588,0.793552254,0.264241746,0.468985098,0.373272241,0.55995437,0.65024,0.06088,0.0751,3.5
2018-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239831768,0.400264043,0.52904372,0.456945745,0.228408937,0.276983487,0.481488737,0.491469541,0.20165888,0.564226917,0.393301748,0.210056628,0.79311277,0.263877084,0.469037642,0.373072696,0.559832806,0.6314,0.06549,0.07622,1.5
2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240293774,0.401238373,0.529080073,0.457010681,0.228784101,0.277110492,0.481883018,0.491152837,0.201783866,0.564020681,0.39360598,0.210114736,0.792659511,0.263512733,0.46908867,0.372871118,0.55970121,0.61181,0.07809,0.06125,2
