date,도단위,crime_probability,crime_predicted,risk_level,crime_occurred,crime_count
2025-03-02,서울특별시,0.687479235,1,위험,0,0
2025-03-02,경기도,0.473787959,0,안전,0,0
2025-03-02,강원도,0.63349183,0,경고,0,0
2025-03-02,경상남도,0.503948555,0,경고,0,0
2025-03-02,경상북도,0.626583679,0,경고,0,0
2025-03-02,광주광역시,0.758011153,1,위험,0,0
2025-03-02,대구광역시,0.701735704,1,위험,0,0
2025-03-02,대전광역시,0.590667215,0,경고,0,0
2025-03-02,부산광역시,0.726622125,1,위험,0,0
2025-03-02,세종특별자치시,0.638713786,0,경고,0,0
2025-03-02,울산광역시,0.532562871,0,경고,0,0
2025-03-02,인천광역시,0.749393796,1,위험,0,0
2025-03-02,전라남도,0.618160185,0,경고,0,0
2025-03-02,전라북도,0.737819024,1,위험,0,0
2025-03-02,제주도,0.647723508,0,경고,0,0
2025-03-02,충청남도,0.738439964,1,위험,0,0
2025-03-02,충청북도,0.749072059,1,위험,0,0
2025-03-03,서울특별시,0.711301702,1,위험,0,0
2025-03-03,경기도,0.498875091,0,안전,0,0
2025-03-03,강원도,0.599748063,0,경고,0,0
2025-03-03,경상남도,0.559792115,0,경고,0,0
2025-03-03,경상북도,0.619669331,0,경고,0,0
2025-03-03,광주광역시,0.744890034,1,위험,0,0
2025-03-03,대구광역시,0.707664522,1,위험,0,0
2025-03-03,대전광역시,0.580984811,0,경고,0,0
2025-03-03,부산광역시,0.732726987,1,위험,0,0
2025-03-03,세종특별자치시,0.697067473,1,위험,0,0
2025-03-03,울산광역시,0.546282697,0,경고,0,0
2025-03-03,인천광역시,0.753280762,1,위험,0,0
2025-03-03,전라남도,0.614389476,0,경고,0,0
2025-03-03,전라북도,0.730960791,1,위험,0,0
2025-03-03,제주도,0.598240103,0,경고,0,0
2025-03-03,충청남도,0.751059428,1,위험,1,1
2025-03-03,충청북도,0.750121547,1,위험,0,0
2025-03-04,서울특별시,0.711820455,1,위험,0,0
2025-03-04,경기도,0.525288956,0,경고,0,0
2025-03-04,강원도,0.643691519,0,경고,0,0
2025-03-04,경상남도,0.489727437,0,안전,0,0
2025-03-04,경상북도,0.56357744,0,경고,0,0
2025-03-04,광주광역시,0.739952844,1,위험,0,0
2025-03-04,대구광역시,0.688998758,1,위험,0,0
2025-03-04,대전광역시,0.561780221,0,경고,0,0
2025-03-04,부산광역시,0.728105229,1,위험,0,0
2025-03-04,세종특별자치시,0.709682909,1,위험,0,0
2025-03-04,울산광역시,0.519627722,0,경고,0,0
2025-03-04,인천광역시,0.741625426,1,위험,0,0
2025-03-04,전라남도,0.630320793,0,경고,0,0
2025-03-04,전라북도,0.723921543,1,위험,0,0
2025-03-04,제주도,0.631150332,0,경고,0,0
2025-03-04,충청남도,0.751395896,1,위험,0,0
2025-03-04,충청북도,0.750121547,1,위험,0,0
2025-03-05,서울특별시,0.682930608,1,위험,0,0
2025-03-05,경기도,0.536225763,0,경고,0,0
2025-03-05,강원도,0.568599891,0,경고,0,0
2025-03-05,경상남도,0.473457919,0,안전,0,0
2025-03-05,경상북도,0.563929254,0,경고,0,0
2025-03-05,광주광역시,0.751237293,1,위험,0,0
2025-03-05,대구광역시,0.687940523,1,위험,0,0
2025-03-05,대전광역시,0.52469406,0,경고,0,0
2025-03-05,부산광역시,0.713546842,1,위험,0,0
2025-03-05,세종특별자치시,0.694178938,1,위험,0,0
2025-03-05,울산광역시,0.543783337,0,경고,0,0
2025-03-05,인천광역시,0.74792082,1,위험,0,0
2025-03-05,전라남도,0.62424484,0,경고,0,0
2025-03-05,전라북도,0.735829049,1,위험,0,0
2025-03-05,제주도,0.644884556,0,경고,0,0
2025-03-05,충청남도,0.741845938,1,위험,0,0
2025-03-05,충청북도,0.74224753,1,위험,0,0
2025-03-06,서울특별시,0.680279626,1,위험,0,0
2025-03-06,경기도,0.513132595,0,경고,0,0
2025-03-06,강원도,0.528939363,0,경고,0,0
2025-03-06,경상남도,0.501101177,0,경고,0,0
2025-03-06,경상북도,0.504454676,0,경고,0,0
2025-03-06,광주광역시,0.734169203,1,위험,0,0
2025-03-06,대구광역시,0.687980314,1,위험,0,0
2025-03-06,대전광역시,0.528530145,0,경고,0,0
2025-03-06,부산광역시,0.729717997,1,위험,0,0
2025-03-06,세종특별자치시,0.665123633,1,위험,0,0
2025-03-06,울산광역시,0.526046167,0,경고,0,0
2025-03-06,인천광역시,0.75360513,1,위험,0,0
2025-03-06,전라남도,0.675619684,1,위험,0,0
2025-03-06,전라북도,0.728790968,1,위험,0,0
2025-03-06,제주도,0.671239772,1,위험,0,0
2025-03-06,충청남도,0.750186252,1,위험,0,0
2025-03-06,충청북도,0.750121547,1,위험,0,0
2025-03-07,서울특별시,0.681307767,1,위험,0,0
2025-03-07,경기도,0.511861428,0,경고,0,0
2025-03-07,강원도,0.642105609,0,경고,0,0
2025-03-07,경상남도,0.543426727,0,경고,0,0
2025-03-07,경상북도,0.558524121,0,경고,0,0
2025-03-07,광주광역시,0.744356539,1,위험,0,0
2025-03-07,대구광역시,0.700442684,1,위험,0,0
2025-03-07,대전광역시,0.559827909,0,경고,0,0
2025-03-07,부산광역시,0.725847015,1,위험,0,0
2025-03-07,세종특별자치시,0.69501427,1,위험,0,0
2025-03-07,울산광역시,0.459975095,0,안전,0,0
2025-03-07,인천광역시,0.753280762,1,위험,0,0
2025-03-07,전라남도,0.605956516,0,경고,0,0
2025-03-07,전라북도,0.732636876,1,위험,0,0
2025-03-07,제주도,0.698874182,1,위험,0,0
2025-03-07,충청남도,0.729218048,1,위험,0,0
2025-03-07,충청북도,0.744664929,1,위험,0,0
2025-03-08,서울특별시,0.675034328,1,위험,0,0
2025-03-08,경기도,0.524172669,0,경고,0,0
2025-03-08,강원도,0.429957238,0,안전,0,0
2025-03-08,경상남도,0.519659408,0,경고,0,0
2025-03-08,경상북도,0.536439935,0,경고,0,0
2025-03-08,광주광역시,0.744356539,1,위험,0,0
2025-03-08,대구광역시,0.699871855,1,위험,0,0
2025-03-08,대전광역시,0.563112075,0,경고,0,0
2025-03-08,부산광역시,0.725102121,1,위험,0,0
2025-03-08,세종특별자치시,0.656341589,1,위험,0,0
2025-03-08,울산광역시,0.509517393,0,경고,0,0
2025-03-08,인천광역시,0.752193854,1,위험,0,0
2025-03-08,전라남도,0.608735195,0,경고,0,0
2025-03-08,전라북도,0.742394232,1,위험,0,0
2025-03-08,제주도,0.694910101,1,위험,0,0
2025-03-08,충청남도,0.749363225,1,위험,0,0
2025-03-08,충청북도,0.750569166,1,위험,0,0
2025-03-09,서울특별시,0.682172249,1,위험,0,0
2025-03-09,경기도,0.514710396,0,경고,0,0
2025-03-09,강원도,0.56983496,0,경고,0,0
2025-03-09,경상남도,0.546066151,0,경고,0,0
2025-03-09,경상북도,0.589361663,0,경고,0,0
2025-03-09,광주광역시,0.721463797,1,위험,0,0
2025-03-09,대구광역시,0.707235488,1,위험,0,0
2025-03-09,대전광역시,0.517662171,0,경고,0,0
2025-03-09,부산광역시,0.72973154,1,위험,0,0
2025-03-09,세종특별자치시,0.67894683,1,위험,0,0
2025-03-09,울산광역시,0.563551828,0,경고,0,0
2025-03-09,인천광역시,0.758566777,1,위험,0,0
2025-03-09,전라남도,0.660539782,1,위험,0,0
2025-03-09,전라북도,0.733297589,1,위험,0,0
2025-03-09,제주도,0.640190022,0,경고,0,0
2025-03-09,충청남도,0.750023746,1,위험,0,0
2025-03-09,충청북도,0.741738045,1,위험,0,0
2025-03-10,서울특별시,0.64652675,0,경고,0,0
2025-03-10,경기도,0.497806885,0,안전,0,0
2025-03-10,강원도,0.68459627,1,위험,0,0
2025-03-10,경상남도,0.558821604,0,경고,0,0
2025-03-10,경상북도,0.547345165,0,경고,0,0
2025-03-10,광주광역시,0.723111843,1,위험,0,0
2025-03-10,대구광역시,0.69252541,1,위험,0,0
2025-03-10,대전광역시,0.589137005,0,경고,0,0
2025-03-10,부산광역시,0.718596293,1,위험,0,0
2025-03-10,세종특별자치시,0.693265023,1,위험,0,0
2025-03-10,울산광역시,0.528940102,0,경고,0,0
2025-03-10,인천광역시,0.748687908,1,위험,0,0
2025-03-10,전라남도,0.63809414,0,경고,0,0
2025-03-10,전라북도,0.725412975,1,위험,0,0
2025-03-10,제주도,0.696803745,1,위험,0,0
2025-03-10,충청남도,0.749257656,1,위험,0,0
2025-03-10,충청북도,0.743936943,1,위험,0,0
2025-03-11,서울특별시,0.687007824,1,위험,0,0
2025-03-11,경기도,0.561451459,0,경고,0,0
2025-03-11,강원도,0.4950076,0,안전,0,0
2025-03-11,경상남도,0.582165486,0,경고,0,0
2025-03-11,경상북도,0.533889837,0,경고,0,0
2025-03-11,광주광역시,0.749016563,1,위험,0,0
2025-03-11,대구광역시,0.679405148,1,위험,0,0
2025-03-11,대전광역시,0.535017082,0,경고,0,0
2025-03-11,부산광역시,0.735407753,1,위험,0,0
2025-03-11,세종특별자치시,0.665983355,1,위험,0,0
2025-03-11,울산광역시,0.532066105,0,경고,0,0
2025-03-11,인천광역시,0.750799534,1,위험,0,0
2025-03-11,전라남도,0.643260689,0,경고,0,0
2025-03-11,전라북도,0.716753815,1,위험,0,0
2025-03-11,제주도,0.698434686,1,위험,0,0
2025-03-11,충청남도,0.751595971,1,위험,0,0
2025-03-11,충청북도,0.749849918,1,위험,0,0
2025-03-12,서울특별시,0.697664148,1,위험,0,0
2025-03-12,경기도,0.511101514,0,경고,1,1
2025-03-12,강원도,0.627715913,0,경고,0,0
2025-03-12,경상남도,0.534883839,0,경고,0,0
2025-03-12,경상북도,0.517031043,0,경고,0,0
2025-03-12,광주광역시,0.748589111,1,위험,0,0
2025-03-12,대구광역시,0.670074778,1,위험,0,0
2025-03-12,대전광역시,0.564934171,0,경고,0,0
2025-03-12,부산광역시,0.74230943,1,위험,0,0
2025-03-12,세종특별자치시,0.68582548,1,위험,0,0
2025-03-12,울산광역시,0.515978714,0,경고,0,0
2025-03-12,인천광역시,0.748074731,1,위험,0,0
2025-03-12,전라남도,0.633571532,0,경고,0,0
2025-03-12,전라북도,0.728988385,1,위험,0,0
2025-03-12,제주도,0.670438217,1,위험,0,0
2025-03-12,충청남도,0.751272502,1,위험,0,0
2025-03-12,충청북도,0.744664929,1,위험,0,0
2025-03-13,서울특별시,0.67866929,1,위험,0,0
2025-03-13,경기도,0.534015743,0,경고,0,0
2025-03-13,강원도,0.497276156,0,안전,0,0
2025-03-13,경상남도,0.558366053,0,경고,0,0
2025-03-13,경상북도,0.486644008,0,안전,0,0
2025-03-13,광주광역시,0.744663681,1,위험,0,0
2025-03-13,대구광역시,0.665409139,1,위험,0,0
2025-03-13,대전광역시,0.522839051,0,경고,0,0
2025-03-13,부산광역시,0.731863203,1,위험,0,0
2025-03-13,세종특별자치시,0.704966748,1,위험,0,0
2025-03-13,울산광역시,0.518907257,0,경고,0,0
2025-03-13,인천광역시,0.753323742,1,위험,0,0
2025-03-13,전라남도,0.64040113,0,경고,0,0
2025-03-13,전라북도,0.731695868,1,위험,0,0
2025-03-13,제주도,0.708364803,1,위험,0,0
2025-03-13,충청남도,0.750521135,1,위험,0,0
2025-03-13,충청북도,0.735166166,1,위험,0,0
2025-03-14,서울특별시,0.64037617,0,경고,0,0
2025-03-14,경기도,0.511861428,0,경고,0,0
2025-03-14,강원도,0.479089372,0,안전,0,0
2025-03-14,경상남도,0.555832089,0,경고,0,0
2025-03-14,경상북도,0.535711742,0,경고,0,0
2025-03-14,광주광역시,0.739952844,1,위험,0,0
2025-03-14,대구광역시,0.694862191,1,위험,0,0
2025-03-14,대전광역시,0.576442012,0,경고,0,0
2025-03-14,부산광역시,0.738065456,1,위험,0,0
2025-03-14,세종특별자치시,0.698461947,1,위험,0,0
2025-03-14,울산광역시,0.532066105,0,경고,0,0
2025-03-14,인천광역시,0.738348808,1,위험,0,0
2025-03-14,전라남도,0.668894812,1,위험,0,0
2025-03-14,전라북도,0.733761806,1,위험,0,0
2025-03-14,제주도,0.700114086,1,위험,0,0
2025-03-14,충청남도,0.739928629,1,위험,0,0
2025-03-14,충청북도,0.750739263,1,위험,0,0
2025-03-15,서울특별시,0.667255725,1,위험,0,0
2025-03-15,경기도,0.553341578,0,경고,0,0
2025-03-15,강원도,0.609159656,0,경고,0,0
2025-03-15,경상남도,0.473314869,0,안전,0,0
2025-03-15,경상북도,0.523698825,0,경고,0,0
2025-03-15,광주광역시,0.733282057,1,위험,0,0
2025-03-15,대구광역시,0.697379688,1,위험,0,0
2025-03-15,대전광역시,0.560377584,0,경고,0,0
2025-03-15,부산광역시,0.735100914,1,위험,0,0
2025-03-15,세종특별자치시,0.684654578,1,위험,0,0
2025-03-15,울산광역시,0.440863602,0,안전,0,0
2025-03-15,인천광역시,0.74764855,1,위험,0,0
2025-03-15,전라남도,0.651041196,1,위험,0,0
2025-03-15,전라북도,0.726370876,1,위험,0,0
2025-03-15,제주도,0.681408959,1,위험,0,0
2025-03-15,충청남도,0.754962386,1,위험,0,0
2025-03-15,충청북도,0.746294582,1,위험,0,0
2025-03-16,서울특별시,0.678591933,1,위험,0,0
2025-03-16,경기도,0.529388118,0,경고,0,0
2025-03-16,강원도,0.673821715,1,위험,0,0
2025-03-16,경상남도,0.509597925,0,경고,0,0
2025-03-16,경상북도,0.546463596,0,경고,0,0
2025-03-16,광주광역시,0.750023746,1,위험,0,0
2025-03-16,대구광역시,0.696913493,1,위험,0,0
2025-03-16,대전광역시,0.521749937,0,경고,0,0
2025-03-16,부산광역시,0.722239787,1,위험,0,0
2025-03-16,세종특별자치시,0.682570745,1,위험,0,0
2025-03-16,울산광역시,0.518537869,0,경고,0,0
2025-03-16,인천광역시,0.741808737,1,위험,0,0
2025-03-16,전라남도,0.664724445,1,위험,0,0
2025-03-16,전라북도,0.728577713,1,위험,0,0
2025-03-16,제주도,0.709903277,1,위험,0,0
2025-03-16,충청남도,0.743036968,1,위험,0,0
2025-03-16,충청북도,0.748060785,1,위험,0,0
2025-03-17,서울특별시,0.633330861,0,경고,0,0
2025-03-17,경기도,0.520488921,0,경고,0,0
2025-03-17,강원도,0.60776697,0,경고,0,0
2025-03-17,경상남도,0.562444308,0,경고,0,0
2025-03-17,경상북도,0.520971049,0,경고,0,0
2025-03-17,광주광역시,0.723366934,1,위험,0,0
2025-03-17,대구광역시,0.67937024,1,위험,0,0
2025-03-17,대전광역시,0.562619218,0,경고,0,0
2025-03-17,부산광역시,0.728025315,1,위험,0,0
2025-03-17,세종특별자치시,0.674741473,1,위험,0,0
2025-03-17,울산광역시,0.604366114,0,경고,0,0
2025-03-17,인천광역시,0.733545924,1,위험,0,0
2025-03-17,전라남도,0.630084743,0,경고,0,0
2025-03-17,전라북도,0.725253185,1,위험,0,0
2025-03-17,제주도,0.700701767,1,위험,0,0
2025-03-17,충청남도,0.749738051,1,위험,0,0
2025-03-17,충청북도,0.754962386,1,위험,0,0
2025-03-18,서울특별시,0.695838025,1,위험,0,0
2025-03-18,경기도,0.50867957,0,경고,0,0
2025-03-18,강원도,0.575490858,0,경고,0,0
2025-03-18,경상남도,0.524465274,0,경고,0,0
2025-03-18,경상북도,0.497442622,0,안전,0,0
2025-03-18,광주광역시,0.743706542,1,위험,0,0
2025-03-18,대구광역시,0.70759075,1,위험,0,0
2025-03-18,대전광역시,0.54625569,0,경고,0,0
2025-03-18,부산광역시,0.730385106,1,위험,0,0
2025-03-18,세종특별자치시,0.70488872,1,위험,0,0
2025-03-18,울산광역시,0.471023536,0,안전,0,0
2025-03-18,인천광역시,0.736046685,1,위험,0,0
2025-03-18,전라남도,0.642330584,0,경고,0,0
2025-03-18,전라북도,0.735265262,1,위험,0,0
2025-03-18,제주도,0.609600761,0,경고,0,0
2025-03-18,충청남도,0.750278331,1,위험,0,0
2025-03-18,충청북도,0.740043121,1,위험,0,0
2025-03-19,서울특별시,0.686741252,1,위험,0,0
2025-03-19,경기도,0.522173169,0,경고,0,0
2025-03-19,강원도,0.541255102,0,경고,0,0
2025-03-19,경상남도,0.49532979,0,안전,0,0
2025-03-19,경상북도,0.577788506,0,경고,0,0
2025-03-19,광주광역시,0.723366934,1,위험,0,0
2025-03-19,대구광역시,0.700799079,1,위험,0,0
2025-03-19,대전광역시,0.532475512,0,경고,0,0
2025-03-19,부산광역시,0.725196089,1,위험,0,0
2025-03-19,세종특별자치시,0.696524473,1,위험,0,0
2025-03-19,울산광역시,0.525684336,0,경고,0,0
2025-03-19,인천광역시,0.749048099,1,위험,0,0
2025-03-19,전라남도,0.621869905,0,경고,0,0
2025-03-19,전라북도,0.721777018,1,위험,0,0
2025-03-19,제주도,0.654712164,1,위험,0,0
2025-03-19,충청남도,0.75220803,1,위험,0,0
2025-03-19,충청북도,0.743734811,1,위험,0,0
2025-03-20,서울특별시,0.69834819,1,위험,0,0
2025-03-20,경기도,0.532989275,0,경고,0,0
2025-03-20,강원도,0.624394467,0,경고,0,0
2025-03-20,경상남도,0.58540051,0,경고,0,0
2025-03-20,경상북도,0.531188154,0,경고,0,0
2025-03-20,광주광역시,0.751481248,1,위험,0,0
2025-03-20,대구광역시,0.681426868,1,위험,0,0
2025-03-20,대전광역시,0.567119369,0,경고,0,0
2025-03-20,부산광역시,0.72973154,1,위험,0,0
2025-03-20,세종특별자치시,0.694364206,1,위험,0,0
2025-03-20,울산광역시,0.490281571,0,안전,0,0
2025-03-20,인천광역시,0.754962386,1,위험,0,0
2025-03-20,전라남도,0.659093624,1,위험,0,0
2025-03-20,전라북도,0.739875527,1,위험,0,0
2025-03-20,제주도,0.632002347,0,경고,0,0
2025-03-20,충청남도,0.749363225,1,위험,0,0
2025-03-20,충청북도,0.742165458,1,위험,0,0
2025-03-21,서울특별시,0.674293141,1,위험,1,1
2025-03-21,경기도,0.519757196,0,경고,0,0
2025-03-21,강원도,0.637845943,0,경고,0,0
2025-03-21,경상남도,0.503948555,0,경고,0,0
2025-03-21,경상북도,0.539208098,0,경고,0,0
2025-03-21,광주광역시,0.742417979,1,위험,0,0
2025-03-21,대구광역시,0.669863945,1,위험,0,0
2025-03-21,대전광역시,0.49856173,0,안전,0,0
2025-03-21,부산광역시,0.730060952,1,위험,0,0
2025-03-21,세종특별자치시,0.693265023,1,위험,0,0
2025-03-21,울산광역시,0.491615694,0,안전,0,0
2025-03-21,인천광역시,0.746118049,1,위험,0,0
2025-03-21,전라남도,0.622078929,0,경고,0,0
2025-03-21,전라북도,0.734897872,1,위험,0,0
2025-03-21,제주도,0.632002347,0,경고,0,0
2025-03-21,충청남도,0.744101581,1,위험,0,0
2025-03-21,충청북도,0.740862334,1,위험,0,0
2025-03-22,서울특별시,0.70429692,1,위험,0,0
2025-03-22,경기도,0.519747524,0,경고,0,0
2025-03-22,강원도,0.624394467,0,경고,0,0
2025-03-22,경상남도,0.45474416,0,안전,0,0
2025-03-22,경상북도,0.545645479,0,경고,0,0
2025-03-22,광주광역시,0.749726648,1,위험,0,0
2025-03-22,대구광역시,0.722705337,1,위험,0,0
2025-03-22,대전광역시,0.535017082,0,경고,0,0
2025-03-22,부산광역시,0.719084361,1,위험,0,0
2025-03-22,세종특별자치시,0.67841453,1,위험,0,0
2025-03-22,울산광역시,0.531122527,0,경고,0,0
2025-03-22,인천광역시,0.734434889,1,위험,0,0
2025-03-22,전라남도,0.657034193,1,위험,0,0
2025-03-22,전라북도,0.744276559,1,위험,0,0
2025-03-22,제주도,0.621191399,0,경고,0,0
2025-03-22,충청남도,0.740862334,1,위험,0,0
2025-03-22,충청북도,0.749961339,1,위험,0,0
2025-03-23,서울특별시,0.669927535,1,위험,0,0
2025-03-23,경기도,0.48034795,0,안전,0,0
2025-03-23,강원도,0.609159656,0,경고,0,0
2025-03-23,경상남도,0.55503017,0,경고,0,0
2025-03-23,경상북도,0.524905345,0,경고,0,0
2025-03-23,광주광역시,0.753027215,1,위험,0,0
2025-03-23,대구광역시,0.683149865,1,위험,0,0
2025-03-23,대전광역시,0.55780238,0,경고,0,0
2025-03-23,부산광역시,0.728105229,1,위험,0,0
2025-03-23,세종특별자치시,0.67937024,1,위험,0,0
2025-03-23,울산광역시,0.50470403,0,경고,0,0
2025-03-23,인천광역시,0.743664678,1,위험,0,0
2025-03-23,전라남도,0.595990041,0,경고,0,0
2025-03-23,전라북도,0.724991387,1,위험,0,0
2025-03-23,제주도,0.673533133,1,위험,0,0
2025-03-23,충청남도,0.735490477,1,위험,0,0
2025-03-23,충청북도,0.730975026,1,위험,0,0
2025-03-24,서울특별시,0.684263224,1,위험,0,0
2025-03-24,경기도,0.58051435,0,경고,0,0
2025-03-24,강원도,0.560335938,0,경고,0,0
2025-03-24,경상남도,0.519659408,0,경고,0,0
2025-03-24,경상북도,0.568763622,0,경고,0,0
2025-03-24,광주광역시,0.743461034,1,위험,0,0
2025-03-24,대구광역시,0.684191722,1,위험,0,0
2025-03-24,대전광역시,0.543547197,0,경고,0,0
2025-03-24,부산광역시,0.720269717,1,위험,0,0
2025-03-24,세종특별자치시,0.683430715,1,위험,0,0
2025-03-24,울산광역시,0.565824094,0,경고,0,0
2025-03-24,인천광역시,0.753323742,1,위험,0,0
2025-03-24,전라남도,0.646249285,0,경고,0,0
2025-03-24,전라북도,0.743629823,1,위험,0,0
2025-03-24,제주도,0.60640921,0,경고,0,0
2025-03-24,충청남도,0.749017937,1,위험,0,0
2025-03-24,충청북도,0.750121547,1,위험,0,0
2025-03-25,서울특별시,0.672443642,1,위험,0,0
2025-03-25,경기도,0.486053665,0,안전,0,0
2025-03-25,강원도,0.591557133,0,경고,0,0
2025-03-25,경상남도,0.501101177,0,경고,0,0
2025-03-25,경상북도,0.565584526,0,경고,0,0
2025-03-25,광주광역시,0.748769876,1,위험,0,0
2025-03-25,대구광역시,0.695206455,1,위험,0,0
2025-03-25,대전광역시,0.509298324,0,경고,0,0
2025-03-25,부산광역시,0.73058685,1,위험,0,0
2025-03-25,세종특별자치시,0.684852738,1,위험,0,0
2025-03-25,울산광역시,0.457866878,0,안전,0,0
2025-03-25,인천광역시,0.752751385,1,위험,0,0
2025-03-25,전라남도,0.601869019,0,경고,0,0
2025-03-25,전라북도,0.71992079,1,위험,0,0
2025-03-25,제주도,0.60640921,0,경고,0,0
2025-03-25,충청남도,0.752449227,1,위험,0,0
2025-03-25,충청북도,0.743936943,1,위험,0,0
2025-03-26,서울특별시,0.678253389,1,위험,0,0
2025-03-26,경기도,0.46234405,0,안전,0,0
2025-03-26,강원도,0.642923699,0,경고,0,0
2025-03-26,경상남도,0.541986467,0,경고,0,0
2025-03-26,경상북도,0.47175256,0,안전,0,0
2025-03-26,광주광역시,0.755736211,1,위험,0,0
2025-03-26,대구광역시,0.68365877,1,위험,0,0
2025-03-26,대전광역시,0.566473014,0,경고,0,0
2025-03-26,부산광역시,0.718596293,1,위험,0,0
2025-03-26,세종특별자치시,0.677904162,1,위험,0,0
2025-03-26,울산광역시,0.538156113,0,경고,0,0
2025-03-26,인천광역시,0.74140931,1,위험,0,0
2025-03-26,전라남도,0.66878599,1,위험,0,0
2025-03-26,전라북도,0.740028393,1,위험,0,0
2025-03-26,제주도,0.694826664,1,위험,0,0
2025-03-26,충청남도,0.747282122,1,위험,0,0
2025-03-26,충청북도,0.751090444,1,위험,0,0
2025-03-27,서울특별시,0.682695096,1,위험,0,0
2025-03-27,경기도,0.550125032,0,경고,0,0
2025-03-27,강원도,0.568893132,0,경고,0,0
2025-03-27,경상남도,0.531692731,0,경고,0,0
2025-03-27,경상북도,0.484046417,0,안전,0,0
2025-03-27,광주광역시,0.751481248,1,위험,0,0
2025-03-27,대구광역시,0.700799079,1,위험,0,0
2025-03-27,대전광역시,0.546026069,0,경고,0,0
2025-03-27,부산광역시,0.721050922,1,위험,0,0
2025-03-27,세종특별자치시,0.652280235,1,위험,0,0
2025-03-27,울산광역시,0.505526215,0,경고,0,0
2025-03-27,인천광역시,0.747663713,1,위험,0,0
2025-03-27,전라남도,0.64998263,0,경고,0,0
2025-03-27,전라북도,0.739924973,1,위험,0,0
2025-03-27,제주도,0.68549665,1,위험,0,0
2025-03-27,충청남도,0.743461034,1,위험,0,0
2025-03-27,충청북도,0.751838939,1,위험,0,0
2025-03-28,서울특별시,0.685369947,1,위험,0,0
2025-03-28,경기도,0.506376682,0,경고,0,0
2025-03-28,강원도,0.613789353,0,경고,0,0
2025-03-28,경상남도,0.506756369,0,경고,0,0
2025-03-28,경상북도,0.523842333,0,경고,0,0
2025-03-28,광주광역시,0.744699973,1,위험,0,0
2025-03-28,대구광역시,0.650140766,1,위험,0,0
2025-03-28,대전광역시,0.585223062,0,경고,0,0
2025-03-28,부산광역시,0.716701513,1,위험,0,0
2025-03-28,세종특별자치시,0.694886069,1,위험,0,0
2025-03-28,울산광역시,0.610842685,0,경고,0,0
2025-03-28,인천광역시,0.752824671,1,위험,0,0
2025-03-28,전라남도,0.659242977,1,위험,0,0
2025-03-28,전라북도,0.72520811,1,위험,0,0
2025-03-28,제주도,0.676627207,1,위험,0,0
2025-03-28,충청남도,0.750866947,1,위험,0,0
2025-03-28,충청북도,0.749080302,1,위험,0,0
2025-03-29,서울특별시,0.665465855,1,위험,0,0
2025-03-29,경기도,0.560732113,0,경고,0,0
2025-03-29,강원도,0.528939363,0,경고,0,0
2025-03-29,경상남도,0.536111479,0,경고,0,0
2025-03-29,경상북도,0.560194289,0,경고,0,0
2025-03-29,광주광역시,0.734528367,1,위험,0,0
2025-03-29,대구광역시,0.676927768,1,위험,0,0
2025-03-29,대전광역시,0.53197237,0,경고,0,0
2025-03-29,부산광역시,0.716696457,1,위험,0,0
2025-03-29,세종특별자치시,0.660337402,1,위험,0,0
2025-03-29,울산광역시,0.501736268,0,경고,0,0
2025-03-29,인천광역시,0.747191173,1,위험,0,0
2025-03-29,전라남도,0.585817279,0,경고,0,0
2025-03-29,전라북도,0.73452772,1,위험,0,0
2025-03-29,제주도,0.665963093,1,위험,0,0
2025-03-29,충청남도,0.739928629,1,위험,0,0
2025-03-29,충청북도,0.749961339,1,위험,0,0
2025-03-30,서울특별시,0.698705482,1,위험,0,0
2025-03-30,경기도,0.533134229,0,경고,0,0
2025-03-30,강원도,0.681101908,1,위험,0,0
2025-03-30,경상남도,0.520638239,0,경고,0,0
2025-03-30,경상북도,0.524948799,0,경고,0,0
2025-03-30,광주광역시,0.752212943,1,위험,0,0
2025-03-30,대구광역시,0.691211708,1,위험,0,0
2025-03-30,대전광역시,0.607701882,0,경고,0,0
2025-03-30,부산광역시,0.724787886,1,위험,0,0
2025-03-30,세종특별자치시,0.672372019,1,위험,0,0
2025-03-30,울산광역시,0.538880193,0,경고,0,0
2025-03-30,인천광역시,0.734434889,1,위험,0,0
2025-03-30,전라남도,0.62106089,0,경고,0,0
2025-03-30,전라북도,0.729304105,1,위험,0,0
2025-03-30,제주도,0.696744913,1,위험,0,0
2025-03-30,충청남도,0.745476582,1,위험,0,0
2025-03-30,충청북도,0.740862334,1,위험,0,0
2025-03-31,서울특별시,0.698887171,1,위험,0,0
2025-03-31,경기도,0.549337129,0,경고,0,0
2025-03-31,강원도,0.584078655,0,경고,0,0
2025-03-31,경상남도,0.557472304,0,경고,0,0
2025-03-31,경상북도,0.521816274,0,경고,0,0
2025-03-31,광주광역시,0.754233179,1,위험,0,0
2025-03-31,대구광역시,0.699871855,1,위험,0,0
2025-03-31,대전광역시,0.560033895,0,경고,0,0
2025-03-31,부산광역시,0.735131451,1,위험,0,0
2025-03-31,세종특별자치시,0.699834217,1,위험,0,0
2025-03-31,울산광역시,0.49714476,0,안전,0,0
2025-03-31,인천광역시,0.742639439,1,위험,0,0
2025-03-31,전라남도,0.626434369,0,경고,0,0
2025-03-31,전라북도,0.724245397,1,위험,0,0
2025-03-31,제주도,0.629318783,0,경고,0,0
2025-03-31,충청남도,0.749363225,1,위험,0,0
